total_mentions;total_followers;total_medals;year;participant_id
28102;19790;0;2012;23500
15637;14898;0;2012;23501
29580;16695;0;2020;23502
27477;22773;0;2020;23503
19599;19467;1;2020;23504
23870;28795;0;2012;23505
19583;24293;0;2012;23506
23635;23883;1;2020;23507
25290;23759;0;2016;23508
28238;23559;0;2012;23508
18893;20597;1;2016;23509
24224;25772;0;2012;23510
28911;20758;0;2016;23511
21651;16316;0;2012;23512
21786;16650;0;2012;23513
27908;17465;0;2016;23514
17756;21478;0;2012;23514
20298;23489;0;2016;23515
20901;24889;0;2012;23515
17505;20020;0;2016;23516
24085;25382;0;2020;23517
24641;17944;0;2012;23518
28568;17664;0;2020;23519
19826;26864;0;2016;23520
19697;23142;0;2012;23521
15128;31531;0;2012;23522
20042;26370;0;2020;23523
26966;21344;0;2016;23524
29397;27940;0;2020;23525
23341;20186;1;2016;23526
28319;26312;0;2016;23527
24204;23909;0;2016;23528
17979;27756;0;2012;23528
22989;18183;0;2020;23530
29259;24610;0;2016;23531
22317;21486;0;2020;23532
29976;23918;0;2012;23533
27999;21767;0;2012;23534
22525;20273;0;2020;23535
22489;18132;0;2016;23536
29456;20593;0;2020;23537
25678;22257;1;2016;23538
20099;19117;0;2020;23539
21117;15744;0;2012;23540
19930;24826;0;2020;23541
28364;26783;0;2020;23542
27508;19800;0;2012;23543
26305;24508;0;2012;23544
28829;26641;0;2020;23545
25838;26020;0;2012;23546
20799;16669;1;2016;23547
19608;20033;1;2012;23547
28036;24746;0;2016;23548
29859;19343;1;2020;23549
20710;25716;0;2020;23550
21827;20278;2;2020;23551
29862;22194;0;2020;23553
17733;15047;0;2020;23554
20910;20767;1;2020;23555
24668;24050;0;2016;23556
25007;24299;0;2012;23556
27250;21249;0;2020;23557
20478;23294;0;2012;23558
16370;16828;0;2016;23559
19131;27305;1;2016;23560
24621;30510;0;2012;23560
29958;17728;0;2016;23561
16453;24255;0;2012;23561
21703;19928;0;2016;23562
27885;22400;0;2020;23563
17940;21841;0;2016;23564
24452;14909;0;2012;23564
23804;23267;0;2020;23565
27802;15898;0;2020;23566
27649;23973;0;2016;23567
27823;23624;0;2020;23568
20900;17638;0;2020;23570
16160;19566;0;2020;23571
24146;23308;1;2020;23572
18080;25531;0;2020;23573
28968;25705;0;2012;23574
22593;20758;0;2020;23575
15277;22224;0;2020;23576
21448;16255;1;2016;23577
26435;22606;0;2012;23578
15157;21954;0;2020;23579
27274;19570;0;2016;23581
26756;26650;0;2020;23582
25923;29943;0;2020;23583
26020;30144;0;2020;23584
22380;20717;0;2012;23585
22911;28474;1;2016;23586
19309;20990;0;2020;23588
17414;25512;0;2012;23589
17525;21826;1;2020;23590
18144;28841;0;2020;23591
22665;28545;0;2016;23592
16790;25984;0;2012;23593
25194;23386;0;2012;23595
18603;15847;0;2012;23596
19856;16983;0;2020;23597
29696;19801;1;2016;23598
23501;20558;1;2012;23598
21200;25385;0;2016;23599
25837;26093;1;2020;23600
24437;23059;1;2016;23601
27901;22983;0;2012;23601
21486;25332;0;2012;23602
26613;13836;0;2012;23603
18466;20845;0;2016;23604
20487;19591;0;2012;23604
28126;24466;0;2016;23606
20922;13674;2;2016;23607
19176;23544;0;2020;23608
23505;19673;0;2020;23609
22690;23915;0;2016;23610
29259;28082;0;2012;23611
19540;20396;0;2020;23612
15104;18834;0;2016;23613
17217;17957;0;2012;23614
28929;14837;0;2012;23617
28236;19340;0;2016;23618
26475;25259;0;2016;23619
21639;22241;0;2012;23619
21881;20942;0;2020;23620
29315;19073;0;2016;23621
28312;23619;0;2020;23622
24006;19446;1;2016;23623
21327;16596;1;2012;23623
17802;25676;0;2016;23624
22925;25530;0;2020;23625
29866;25485;0;2016;23626
22003;27706;0;2020;23627
28819;19241;0;2020;23628
24946;16177;0;2020;23629
20541;19878;0;2020;23630
22701;28630;0;2012;23631
23965;25243;0;2020;23632
16728;17112;0;2016;23633
23769;27138;1;2016;23634
27815;23669;0;2012;23634
20822;17568;0;2016;23635
26716;24776;0;2020;23636
19698;22537;0;2020;23638
22520;19510;0;2016;23639
29499;25101;0;2016;23640
17197;23802;0;2016;23641
26556;19149;0;2012;23642
19131;15298;0;2016;23643
19903;12789;0;2016;23644
22779;24983;0;2012;23644
21368;27607;0;2012;23645
20264;24878;0;2016;23646
23852;19823;0;2012;23647
22541;23189;0;2012;23648
26907;22621;0;2012;23649
18023;20805;0;2020;23651
24093;20570;0;2020;23652
25747;24848;0;2012;23653
25773;27273;0;2020;23654
19345;26334;0;2020;23655
24649;27299;0;2016;23656
29661;16826;1;2012;23657
15417;19748;0;2012;23658
28227;16166;0;2016;23659
17180;22704;0;2016;23660
26607;23226;0;2012;23661
26837;24200;0;2012;23662
29371;27460;0;2016;23664
27026;16461;1;2016;23665
17500;24020;0;2012;23665
19495;18429;0;2016;23666
27958;27211;1;2012;23666
20701;27646;0;2020;23667
26284;19814;0;2016;23668
26340;21844;0;2020;23669
28179;29710;0;2020;23670
25441;21399;0;2012;23671
22364;26430;0;2020;23672
25211;28405;0;2016;23674
21546;26324;0;2016;23675
15991;22037;0;2020;23676
29088;24768;0;2020;23677
29868;21995;0;2016;23678
20069;16870;0;2020;23679
17759;23035;0;2012;23680
24804;16949;0;2020;23681
20892;19316;0;2012;23682
22283;19788;1;2020;23683
29716;22721;1;2020;23684
28791;23432;0;2020;23685
19261;16611;0;2016;23686
21265;20623;1;2012;23686
22232;21696;0;2016;23687
20103;15870;0;2016;23688
19697;26052;0;2012;23688
29074;28050;0;2020;23689
26278;24459;0;2016;23690
29266;22809;0;2020;23691
26460;24693;0;2020;23692
16744;25462;0;2016;23693
28912;17445;0;2012;23694
23999;24202;0;2012;23695
29004;21012;0;2016;23696
29143;19665;0;2020;23697
18472;19990;0;2016;23698
21970;17139;0;2016;23699
18128;24661;0;2016;23700
25863;16402;0;2012;23701
25690;23973;0;2016;23702
28407;22518;0;2016;23703
16236;26223;0;2016;23704
21838;18690;0;2012;23704
29911;18630;0;2016;23705
26108;16836;0;2012;23706
29580;27710;0;2016;23707
19772;23141;0;2020;23708
17310;20755;0;2016;23709
21775;18001;0;2016;23710
22175;24465;0;2020;23711
23288;16202;0;2020;23712
24696;16376;0;2012;23713
26614;15726;0;2020;23714
21630;19711;0;2016;23715
24202;14119;0;2020;23716
23012;21940;0;2020;23717
16302;30645;0;2016;23718
22804;19820;0;2012;23718
19733;27366;0;2020;23719
19504;27035;0;2012;23721
19204;27173;0;2012;23722
28735;21863;0;2016;23723
19216;20998;0;2020;23724
21454;26993;0;2012;23726
27837;23347;0;2020;23727
22164;25155;0;2016;23728
22339;31025;0;2012;23729
18107;14837;0;2020;23730
19349;19020;0;2020;23731
20436;23759;0;2020;23732
16444;19030;1;2016;23733
20309;27429;0;2012;23734
17513;31195;0;2012;23735
29768;13119;0;2020;23736
19544;32386;0;2020;23737
27053;28952;0;2012;23738
21175;26851;0;2016;23739
27585;18903;0;2016;23740
18569;23884;0;2020;23741
20125;23673;0;2012;23742
18504;19926;0;2016;23743
21285;22859;0;2012;23744
27067;23273;0;2016;23745
28261;29713;0;2020;23746
28911;18427;0;2020;23747
22812;15770;0;2012;23748
23257;27627;0;2020;23749
24451;23847;0;2012;23750
19104;25022;0;2016;23751
25590;23621;0;2012;23751
27646;27369;0;2016;23752
18984;24738;0;2020;23753
27756;26330;0;2016;23755
20403;24883;0;2012;23755
25703;17589;1;2016;23756
17243;27329;0;2012;23757
17206;20328;0;2016;23758
24813;22652;0;2016;23759
26617;22485;0;2016;23760
26174;20465;1;2020;23761
17487;15920;0;2020;23762
15757;26127;0;2016;23763
18569;18358;0;2012;23764
20675;22410;1;2016;23765
18216;14657;1;2012;23766
20634;25703;0;2016;23767
22556;32140;0;2012;23768
29298;22869;0;2020;23769
21475;22293;0;2020;23770
18010;27005;1;2020;23771
20421;30007;0;2020;23772
29559;23356;0;2020;23773
25785;24799;0;2020;23774
20523;20547;0;2016;23775
16245;17916;0;2012;23775
28486;15214;0;2020;23776
25194;24738;0;2012;23777
22598;18932;0;2016;23777
16241;26087;0;2016;23778
21860;25780;0;2016;23779
22383;25142;0;2012;23779
29801;17267;0;2016;23780
20388;27249;0;2012;23780
19020;20112;0;2016;23781
18710;19296;0;2012;23782
21629;23116;0;2016;23783
26644;19759;0;2012;23784
21677;30701;0;2020;23785
25488;29834;0;2020;23786
21570;31486;0;2012;23787
20242;22680;0;2016;23788
21015;18659;0;2012;23789
19508;18833;0;2016;23790
28347;25043;0;2012;23790
22371;24374;0;2012;23791
19694;19268;0;2020;23792
25955;16359;0;2020;23793
28846;15436;0;2020;23794
21131;21169;0;2020;23795
16845;30445;0;2020;23796
27966;19572;0;2020;23797
22018;13900;0;2020;23798
18585;25593;0;2016;23799
25349;29434;0;2012;23800
20082;24778;1;2016;23801
23927;20814;1;2012;23801
29702;15598;0;2020;23802
16152;21711;0;2020;23803
21059;23143;0;2020;23804
15321;22833;0;2016;23805
24955;29326;0;2020;23806
22134;19304;0;2020;23807
17070;17191;0;2012;23808
27908;27583;0;2020;23809
23102;22378;3;2020;23810
23569;22036;0;2020;23811
27089;27414;0;2020;23812
22801;14182;0;2016;23813
28533;24852;0;2020;23814
20641;22208;0;2016;23815
16717;24859;0;2020;23817
23212;15421;0;2012;23818
18337;19118;0;2020;23819
28740;21159;0;2012;23820
15843;18974;1;2012;23821
29373;28960;1;2016;23822
16820;28349;0;2012;23823
21130;24021;0;2016;23824
27742;29360;0;2016;23825
28791;16947;0;2020;23826
26289;21677;0;2016;23827
17633;22635;0;2012;23828
21674;24943;0;2016;23829
16441;21555;0;2012;23829
29942;27569;0;2012;23830
28547;19491;0;2012;23831
29344;25178;0;2012;23832
18577;19257;0;2020;23833
26159;28907;0;2020;23834
17868;22535;0;2020;23835
24610;20136;0;2016;23836
16762;16649;0;2020;23837
18818;25773;0;2016;23838
28260;14133;0;2012;23838
21673;21858;0;2016;23839
28364;17133;0;2016;23840
28906;23387;0;2012;23840
29219;24156;0;2012;23841
29922;28424;0;2012;23842
27156;20136;0;2012;23843
29156;25512;0;2020;23844
16627;23121;0;2016;23845
18712;25545;0;2012;23845
17797;21264;2;2016;23846
18886;20477;0;2012;23846
24991;20682;0;2016;23847
24638;22033;0;2020;23848
29964;18392;0;2020;23849
25460;22552;0;2020;23850
27878;16840;0;2016;23851
15335;21756;0;2020;23852
15941;28508;1;2020;23853
17732;21368;0;2020;23854
18778;26063;0;2016;23855
25433;23097;0;2016;23856
28933;15988;0;2020;23857
21392;17511;0;2020;23858
28510;30267;0;2012;23859
18961;26892;0;2020;23860
19024;22105;0;2012;23861
26979;32287;0;2012;23862
18250;27366;0;2016;23863
15201;17855;0;2012;23863
22446;27643;0;2016;23864
15509;22361;0;2016;23865
18310;26129;0;2012;23865
20061;17756;1;2016;23867
23526;23303;0;2012;23867
25983;25170;0;2020;23868
24242;19265;0;2016;23869
15720;14849;0;2012;23869
21602;24917;0;2020;23870
18197;21507;0;2016;23871
22502;18983;0;2016;23872
19298;17938;0;2020;23873
29206;15571;0;2020;23874
17572;25716;0;2012;23875
16909;23337;0;2020;23876
20327;21537;0;2012;23877
26697;20009;0;2020;23878
28968;16904;0;2020;23879
24566;26210;0;2020;23880
20377;20785;0;2020;23881
25576;20707;0;2020;23882
29425;18387;0;2020;23883
15458;21004;0;2012;23884
15018;21633;0;2020;23885
16263;15700;0;2020;23886
21881;18610;0;2020;23887
29465;16916;0;2020;23888
26994;25347;0;2012;23889
16714;27644;0;2016;23891
19133;21511;1;2016;23892
15498;25866;0;2012;23893
23725;29012;0;2016;23894
17921;22211;1;2016;23895
22920;24185;0;2016;23896
16410;21712;0;2012;23896
24822;25404;0;2020;23897
27076;23630;0;2012;23898
17004;25318;0;2020;23899
26540;14690;0;2020;23900
25140;14189;0;2020;23901
26344;24363;1;2020;23902
22848;28651;0;2012;23903
18685;21238;1;2016;23904
21715;29634;0;2020;23905
23907;17319;0;2020;23906
25721;28473;0;2016;23907
25559;22045;0;2012;23908
17655;21580;0;2020;23909
29232;29398;0;2012;23910
26815;19242;0;2012;23911
24122;20210;0;2016;23912
20886;18924;0;2012;23912
28555;17404;1;2020;23913
22985;18506;0;2020;23914
28425;23203;0;2016;23915
15128;24890;0;2020;23916
23099;18734;0;2012;23917
23867;21130;0;2020;23918
18400;25162;0;2020;23919
25410;15140;0;2016;23920
25811;22860;1;2020;23921
22076;22815;0;2020;23922
29124;20821;0;2020;23923
23225;21883;0;2016;23924
19123;13509;0;2012;23925
21606;16030;0;2016;23926
18894;18063;0;2012;23926
19783;25731;0;2020;23927
28278;27653;0;2020;23928
21959;23321;0;2012;23930
20364;17203;0;2016;23931
25486;17074;0;2012;23931
17227;29568;0;2020;23932
15684;21832;0;2016;23933
25531;15326;0;2020;23934
20208;26664;1;2012;23935
19074;24108;0;2016;23936
26016;22732;0;2012;23936
15771;27399;0;2016;23937
23116;22940;0;2012;23937
25580;28702;1;2016;23938
22961;29318;1;2012;23939
21063;20319;1;2016;23940
16175;18464;0;2012;23940
28886;19000;0;2020;23941
20127;25569;0;2016;23942
26270;19940;0;2012;23942
22619;19657;0;2016;23943
22816;26879;0;2012;23945
22567;24503;0;2020;23946
29826;20201;0;2016;23947
27447;29099;0;2016;23948
21574;23846;0;2020;23949
23521;14688;0;2016;23950
26531;21580;0;2016;23951
18339;23826;0;2012;23951
28136;26684;0;2016;23952
18198;18563;0;2016;23953
23343;19768;0;2020;23954
21392;19802;0;2016;23955
26994;22121;0;2012;23955
25771;30980;0;2020;23956
19076;19734;0;2020;23957
17944;21190;0;2012;23958
17645;20150;0;2020;23959
17764;25562;0;2016;23960
17669;15816;1;2012;23960
17885;30634;0;2012;23961
29366;26423;0;2012;23962
17043;22929;0;2020;23963
27096;30079;0;2020;23964
18296;18269;0;2020;23965
27765;23276;0;2012;23966
16513;26817;0;2020;23967
17437;22728;0;2012;23968
16198;23458;0;2020;23970
21235;19084;0;2016;23971
26882;21186;0;2020;23973
24383;23766;0;2016;23974
19396;20553;0;2020;23975
18375;25597;0;2012;23976
20206;27144;0;2016;23977
19477;20647;0;2016;23978
17755;24429;0;2016;23979
21707;21077;0;2012;23979
20322;25886;0;2016;23980
24234;21938;0;2012;23980
28311;17336;0;2016;23981
29709;18195;0;2016;23982
29069;18139;0;2020;23983
15436;20640;0;2020;23984
15105;14985;0;2020;23985
16956;21934;0;2012;23986
29746;16531;1;2016;23987
17460;18630;0;2020;23988
22153;30216;0;2016;23989
21679;20588;0;2020;23991
24618;27457;0;2016;23992
23446;18774;1;2020;23993
27980;21937;0;2016;23994
20982;16665;0;2012;23994
18808;15685;0;2020;23995
21604;23518;0;2016;23996
19638;22700;0;2016;23997
19752;26827;0;2012;23998
21807;22576;1;2016;23999
16891;22902;0;2012;23999
16788;18047;0;2020;24000
19271;22160;0;2020;24001
23191;24840;0;2016;24002
16199;19961;0;2016;24003
27534;16369;0;2020;24004
19168;24320;0;2020;24005
27566;21973;0;2020;24006
15486;17581;0;2020;24007
20863;14711;0;2012;24008
28244;19889;0;2016;24009
20462;24860;0;2012;24009
28196;25353;0;2016;24010
25357;16404;0;2012;24010
20898;25826;0;2020;24011
27085;17217;0;2020;24012
16379;28813;0;2016;24013
23308;20637;0;2020;24014
29033;22603;0;2012;24015
25188;21346;0;2012;24016
28740;27284;1;2016;24017
26689;22136;0;2016;24018
23091;24656;0;2016;24019
16778;20966;0;2020;24020
20257;27223;0;2020;24021
16831;20981;0;2012;24022
15847;21713;0;2012;24023
19994;23539;0;2016;24024
22571;15588;0;2020;24025
28367;23280;0;2020;24026
17128;21788;0;2012;24027
29199;12873;0;2016;24028
17353;18979;0;2012;24029
27726;26037;0;2016;24030
24077;25073;0;2012;24030
19396;21786;0;2016;24031
28772;17113;1;2020;24032
27930;24391;1;2020;24033
17736;21114;0;2016;24034
16637;19054;0;2020;24035
29517;22908;0;2020;24036
22129;18078;0;2016;24037
25515;29192;0;2016;24038
26324;28600;0;2016;24040
25709;16091;0;2020;24041
20847;22672;0;2020;24042
18044;14428;0;2016;24043
15875;18765;0;2020;24044
28746;22706;0;2016;24045
18763;14429;0;2016;24046
15539;14522;0;2016;24047
26034;20318;0;2016;24048
18497;17036;0;2016;24049
16359;32698;0;2012;24049
28553;21328;0;2012;24050
19507;23468;2;2020;24051
25107;23208;0;2016;24052
24817;25798;0;2020;24054
20846;23097;0;2020;24055
22973;17261;0;2012;24056
18978;23988;0;2016;24057
15856;19687;0;2016;24058
24373;22130;0;2020;24059
17781;16337;0;2020;24060
23237;28543;0;2012;24061
17969;22064;0;2012;24062
15546;23920;0;2012;24063
20397;18613;1;2020;24064
22788;22563;0;2016;24065
29432;26575;0;2016;24066
20342;28250;0;2016;24067
22488;23574;0;2020;24068
20932;20887;0;2012;24069
19813;16484;0;2016;24070
18826;17607;0;2012;24070
24327;16732;0;2016;24071
17051;27268;0;2012;24072
16059;27876;0;2020;24073
24139;28596;0;2012;24074
27589;22608;0;2020;24075
18196;25822;0;2016;24076
25257;24488;0;2012;24076
16019;21720;0;2016;24077
25452;17404;0;2012;24077
16809;28191;0;2020;24078
16075;28586;0;2016;24079
28974;26808;0;2012;24079
18286;23164;0;2020;24080
19112;22454;0;2016;24081
17849;24610;1;2016;24082
19768;28210;2;2020;24083
18092;24871;0;2020;24084
29169;17801;0;2016;24085
19083;17575;0;2016;24086
26280;18550;0;2016;24087
29722;21465;0;2012;24088
18063;23969;0;2012;24089
20538;23061;0;2012;24090
24777;20523;0;2016;24091
22535;23766;0;2012;24091
15788;17854;0;2016;24092
20497;27357;0;2012;24093
17209;17598;1;2020;24094
15933;19678;0;2020;24095
17074;23078;0;2016;24096
16582;23765;0;2012;24096
17230;30499;0;2020;24097
26023;15568;0;2016;24098
29015;21651;0;2012;24098
17509;28876;0;2020;24099
28107;30791;1;2020;24100
16493;18169;0;2016;24101
22905;24538;0;2016;24102
20538;20671;0;2020;24103
22182;20915;0;2016;24104
25217;24593;0;2012;24105
16792;22003;0;2016;24106
17952;23359;0;2020;24107
26151;12312;0;2012;24108
15347;18524;0;2016;24109
17560;25234;0;2020;24111
23911;23601;0;2020;24112
15320;24980;0;2020;24113
27051;16845;0;2020;24114
22942;19692;0;2016;24115
25773;21064;0;2016;24116
27630;24768;1;2016;24117
22898;27051;1;2020;24118
18585;16784;0;2016;24119
17230;19095;0;2012;24120
26154;26849;0;2020;24121
28635;23462;0;2020;24122
17720;31637;0;2016;24123
21453;25308;0;2012;24124
25695;16446;1;2016;24125
18605;23271;0;2016;24127
21261;23458;1;2016;24128
17482;19568;0;2012;24128
26879;25126;0;2020;24129
29961;19526;0;2016;24130
22102;16946;0;2020;24131
18189;26512;0;2016;24132
28748;15746;0;2012;24132
24806;26483;0;2016;24133
20759;21190;0;2016;24134
17217;19251;0;2012;24134
29433;18382;0;2016;24135
24442;14912;0;2016;24136
24648;23003;0;2012;24137
18739;18629;0;2016;24138
26775;15439;0;2016;24139
20383;17459;0;2012;24140
24442;23215;0;2012;24141
20307;18919;0;2012;24142
20824;20770;0;2016;24143
29068;15209;0;2012;24143
20244;25493;0;2016;24144
16530;17355;0;2016;24145
21665;22783;0;2016;24146
26835;21433;0;2016;24147
15819;19759;0;2012;24147
18429;22514;0;2012;24148
26601;19225;0;2016;24149
25380;21652;0;2012;24149
23176;22336;0;2020;24150
26359;22929;0;2020;24152
23964;21753;0;2016;24153
23249;28159;0;2012;24153
29480;28157;0;2012;24154
29509;30729;0;2016;24155
15459;21806;0;2020;24156
24205;13970;0;2020;24157
18245;25636;0;2016;24158
26794;25337;0;2020;24160
24880;19463;0;2016;24161
16489;16309;0;2012;24161
20033;26273;0;2020;24162
27046;21504;3;2020;24163
19624;17541;1;2016;24164
25198;16059;0;2012;24164
15734;18687;0;2020;24165
19672;27106;0;2020;24166
16724;22928;0;2012;24167
22492;21983;0;2020;24168
20972;20393;0;2020;24169
23967;22835;0;2020;24170
26716;22465;0;2016;24171
16752;21463;0;2012;24171
16602;29017;0;2020;24172
20535;20410;1;2020;24173
28283;16442;0;2020;24174
27983;24983;1;2020;24175
23412;20163;0;2016;24176
27733;26172;0;2020;24177
26525;20706;1;2016;24178
28195;15270;0;2012;24178
18674;15616;0;2016;24179
15452;25733;0;2020;24180
18062;24840;0;2020;24181
25666;21290;0;2012;24182
25393;23157;0;2020;24183
24483;18693;0;2016;24184
27932;21527;0;2012;24184
23360;21713;0;2012;24185
19054;22575;0;2012;24186
22596;24727;0;2016;24187
16030;28287;0;2012;24187
24898;24553;0;2016;24188
20599;22332;0;2020;24189
24347;27269;0;2020;24190
15005;23778;1;2016;24191
16006;17633;0;2016;24192
15792;24636;0;2016;24193
28763;19890;0;2012;24194
18754;29700;0;2020;24195
27459;21229;0;2020;24196
22348;24368;1;2020;24197
19906;25604;0;2020;24198
22384;24431;0;2012;24199
15937;27263;0;2020;24200
22152;20263;0;2016;24201
17276;21387;0;2020;24203
15964;25668;0;2016;24204
16930;23065;0;2016;24205
25462;19643;0;2020;24206
28164;14277;0;2020;24207
23668;23540;0;2016;24208
20300;29996;0;2016;24209
28465;19604;0;2020;24210
20080;14913;0;2016;24211
26479;25402;0;2012;24211
17243;14551;0;2020;24212
15607;20724;0;2020;24213
27964;16407;0;2016;24214
20039;24041;0;2012;24215
27359;22696;0;2012;24216
24317;19837;0;2020;24217
23630;29945;0;2016;24218
20788;22676;0;2012;24218
24440;26497;0;2016;24219
27853;16452;0;2020;24220
25979;22341;0;2020;24221
17374;26834;0;2020;24222
15961;16893;0;2012;24223
21300;21792;0;2020;24224
21063;19687;0;2020;24225
18616;19325;0;2012;24226
27274;21468;0;2016;24227
17359;28513;0;2016;24228
26678;22578;0;2012;24228
19799;14757;0;2016;24229
21278;19368;0;2016;24230
25195;22767;0;2020;24231
22812;18225;0;2020;24232
22175;21305;1;2012;24233
18825;26601;0;2012;24234
18152;20185;0;2012;24235
26097;25474;0;2016;24236
23798;21826;0;2020;24237
24882;18629;0;2012;24238
18904;14387;0;2020;24239
20725;25240;1;2016;24240
18257;15948;0;2020;24241
16750;13667;0;2012;24242
26637;21418;0;2012;24243
28410;22162;0;2012;24244
17490;21037;0;2012;24245
18756;25090;0;2012;24246
26631;19267;0;2012;24247
23668;24745;0;2016;24248
24170;25239;0;2020;24249
26690;27047;0;2016;24250
15574;19308;0;2016;24251
23580;24321;0;2012;24252
28976;17000;2;2020;24253
21796;22083;0;2016;24255
22979;12913;0;2012;24256
26751;25629;1;2016;24257
18436;31971;0;2016;24258
27950;16820;0;2016;24259
29834;15183;0;2012;24260
20157;19655;0;2016;24261
27179;22507;0;2012;24261
23712;27474;0;2020;24262
15168;19720;0;2020;24263
16196;21766;0;2020;24264
21570;29001;0;2016;24265
22254;15205;0;2016;24266
27857;22688;0;2012;24266
29447;27876;0;2012;24268
20168;17895;0;2020;24269
20046;20778;1;2016;24270
20175;21221;0;2020;24271
17651;26144;0;2012;24272
28547;16813;0;2016;24273
25742;23546;0;2020;24274
25565;15890;0;2020;24275
24608;14745;0;2012;24276
25099;31414;0;2016;24277
25492;23369;0;2016;24278
23213;27047;0;2020;24279
17617;19998;0;2016;24280
23865;24623;0;2012;24280
27130;23769;0;2016;24281
18883;20010;1;2016;24282
19273;21114;1;2012;24282
21011;24837;0;2012;24283
22084;24288;0;2020;24284
22837;24662;0;2012;24285
18303;18064;0;2012;24286
18158;27479;0;2016;24287
29401;24837;0;2016;24288
20888;20638;0;2012;24288
21139;22318;0;2020;24289
29751;23369;0;2012;24290
19362;24434;1;2012;24291
20799;26751;0;2020;24292
26490;27127;0;2020;24293
23076;27580;0;2012;24294
27590;22166;0;2012;24295
28759;22465;0;2012;24297
29561;25594;0;2012;24298
28276;16123;0;2020;24299
16640;19449;0;2012;24300
22609;27826;0;2016;24302
26629;28850;0;2020;24303
28865;24037;0;2020;24304
16693;23208;0;2016;24306
24383;25634;0;2012;24306
24885;24071;0;2016;24307
26294;19137;0;2012;24308
29766;21172;0;2012;24309
20410;18991;0;2012;24310
23506;19839;0;2020;24311
28285;18778;0;2020;24312
17278;13474;0;2020;24313
22436;29041;0;2020;24314
28158;21162;0;2012;24315
29521;16073;0;2016;24316
24430;23594;0;2012;24317
28245;24678;0;2016;24318
23905;23242;1;2016;24319
19405;14411;0;2012;24319
24196;17777;0;2020;24320
21482;25026;0;2020;24321
27877;24890;0;2016;24322
21332;22609;1;2016;24323
18385;23151;0;2012;24325
29739;25172;0;2012;24326
15786;22189;1;2016;24327
20751;30693;0;2012;24327
23699;30160;1;2016;24328
27284;16798;1;2016;24329
21212;23958;0;2020;24330
18487;23382;1;2016;24331
16845;23267;0;2012;24333
25121;21612;0;2016;24334
19805;23223;0;2016;24335
20231;17022;0;2012;24335
28529;23428;1;2020;24336
21653;22317;0;2012;24337
27777;20759;0;2012;24338
16785;25825;0;2016;24340
21448;28507;0;2012;24340
17287;24197;1;2020;24341
23377;21646;0;2020;24342
26847;20954;0;2012;24343
24869;15311;0;2012;24344
26165;18841;0;2016;24345
19544;28272;1;2016;24346
29804;23815;1;2016;24347
25609;25378;0;2012;24347
18314;15809;0;2020;24348
23987;26642;0;2020;24349
15271;20963;0;2020;24350
22626;17289;0;2016;24351
27834;25692;0;2020;24352
15369;26834;0;2012;24353
25554;20327;0;2012;24354
21065;30781;0;2016;24356
18411;17427;0;2012;24356
27471;25295;0;2016;24357
22526;20299;0;2016;24358
18506;23964;0;2012;24358
24202;21584;0;2016;24359
29751;20686;0;2016;24360
16616;22029;1;2020;24361
17256;14492;0;2016;24362
20992;20899;0;2020;24363
24988;23103;0;2016;24364
19958;16490;0;2012;24365
18361;17282;1;2016;24366
22133;19524;0;2012;24366
27880;25829;0;2012;24368
18284;18176;0;2012;24369
16974;16280;1;2016;24370
15132;23052;1;2016;24371
27952;28738;0;2020;24372
20545;30676;0;2020;24373
28701;25019;0;2012;24374
29874;30463;0;2020;24375
19266;23849;0;2020;24376
23960;13453;0;2012;24377
20484;19756;0;2020;24378
19827;13990;0;2020;24379
23802;22168;0;2016;24380
15594;15290;0;2012;24380
22810;24900;0;2012;24381
25954;23329;0;2020;24382
20795;23263;0;2016;24383
25465;23535;0;2020;24384
24869;17754;1;2020;24385
20391;15836;0;2020;24386
25731;17477;1;2016;24387
16060;26919;0;2012;24387
18708;22795;0;2016;24388
20971;20798;0;2020;24389
29033;26961;0;2020;24390
29825;25787;0;2016;24391
29387;14597;0;2012;24391
21682;18967;0;2020;24392
19067;19073;0;2016;24393
29852;15259;0;2012;24393
21841;24884;0;2012;24394
16994;21248;0;2020;24396
22047;21654;0;2012;24397
23586;20404;0;2020;24398
19534;23850;0;2016;24399
26616;16442;1;2020;24400
24788;20830;0;2012;24401
20458;20647;0;2012;24402
16313;25357;0;2016;24403
23246;24617;0;2012;24403
28474;22426;0;2020;24404
21985;20576;0;2020;24405
16368;25782;0;2016;24406
27456;27816;0;2020;24407
28765;19836;0;2020;24408
17624;21397;0;2016;24409
21490;19451;0;2012;24410
18549;14551;0;2020;24411
28666;18086;0;2020;24412
17035;26566;0;2012;24413
28654;18163;0;2012;24414
26974;25782;0;2016;24415
24320;27597;0;2012;24416
23816;25013;0;2020;24418
28240;15667;0;2020;24420
24075;21598;0;2020;24421
28286;21213;1;2016;24422
29548;22712;0;2016;24423
29969;29412;0;2012;24423
23219;25143;0;2016;24424
15137;27106;0;2012;24424
19657;17054;1;2020;24425
27560;24552;0;2020;24426
16856;25556;0;2020;24427
23856;18881;0;2012;24428
18856;21917;0;2020;24429
23904;17973;0;2012;24430
29919;18013;0;2020;24431
26196;25289;0;2012;24432
23674;23732;0;2020;24433
20302;21957;0;2016;24434
18462;25664;0;2016;24435
22439;20416;0;2012;24435
19735;18027;0;2016;24436
24041;27734;0;2012;24436
23846;24459;1;2012;24437
